,epoch,preds,mode
46757,47,-3.4017856,valid
46758,47,-4.513663,valid
46759,47,-1.8112575,valid
46760,47,-1.3958696,valid
46761,47,-0.5194712,valid
46762,47,-5.8111563,valid
46763,47,-5.175045,valid
46764,47,-0.7640118,valid
46765,47,-4.00132,valid
46766,47,0.24222088,valid
46767,47,-2.1487463,valid
46768,47,-0.22838962,valid
46769,47,-8.511628,valid
46770,47,-4.3951535,valid
46771,47,-2.9057207,valid
46772,47,0.4248155,valid
46773,47,-5.481474,valid
46774,47,-2.7818394,valid
46775,47,-4.034822,valid
46776,47,-4.3515925,valid
46777,47,-1.0176013,valid
46778,47,-2.0478616,valid
46779,47,-1.5205835,valid
46780,47,-2.565441,valid
46781,47,-4.359668,valid
46782,47,-1.6592683,valid
46783,47,-4.542518,valid
46784,47,-3.8971703,valid
46785,47,-0.96501523,valid
46786,47,-3.4211838,valid
46787,47,-3.3517153,valid
46788,47,-8.693241,valid
46789,47,-8.696794,valid
46790,47,-3.617049,valid
46791,47,-2.050282,valid
46792,47,-2.924659,valid
46793,47,-1.8445088,valid
46794,47,-5.6373487,valid
46795,47,-1.0503042,valid
46796,47,0.94559354,valid
46797,47,-6.1658325,valid
46798,47,-4.9579763,valid
46799,47,-2.9536176,valid
46800,47,-5.053255,valid
46801,47,-6.9100356,valid
46802,47,-1.7387525,valid
46803,47,-0.6684471,valid
46804,47,-2.8888314,valid
46805,47,-6.375532,valid
46806,47,-6.977488,valid
46807,47,-1.6526543,valid
46808,47,-1.1916494,valid
46809,47,-2.748202,valid
46810,47,-2.7560773,valid
46811,47,-0.60639876,valid
46812,47,-2.448076,valid
46813,47,-2.2499874,valid
46814,47,-2.1520407,valid
46815,47,-0.9912152,valid
46816,47,-4.526223,valid
46817,47,-6.9037843,valid
46818,47,-5.259293,valid
46819,47,-5.2809806,valid
46820,47,-3.5819569,valid
46821,47,-2.4642334,valid
46822,47,-2.9855587,valid
46823,47,-0.47821328,valid
46824,47,-5.5233965,valid
46825,47,-4.051875,valid
46826,47,0.34071332,valid
46827,47,0.32010415,valid
46828,47,-0.64251584,valid
46829,47,-1.5359966,valid
46830,47,-6.7855954,valid
46831,47,-0.8175628,valid
46832,47,-7.8284087,valid
46833,47,-0.6905244,valid
46834,47,-2.5144646,valid
46835,47,-1.2804285,valid
46836,47,-4.067764,valid
46837,47,-1.5323075,valid
46838,47,-1.672071,valid
46839,47,-3.246038,valid
46840,47,-0.36750093,valid
46841,47,-1.9553734,valid
46842,47,-1.4518399,valid
46843,47,-1.6271683,valid
46844,47,-1.1265773,valid
46845,47,-0.34597716,valid
46846,47,-3.7772949,valid
46847,47,-6.799322,valid
46848,47,-7.559538,valid
46849,47,-2.3374069,valid
46850,47,-2.2669914,valid
46851,47,-4.972885,valid
46852,47,-0.5419116,valid
46853,47,-4.5807896,valid
46854,47,-3.324085,valid
46855,47,-4.26938,valid
46856,47,-1.0271924,valid
46857,47,-2.6647413,valid
46858,47,-2.587705,valid
46859,47,-6.6358237,valid
46860,47,-5.323997,valid
46861,47,-1.033877,valid
46862,47,-0.6184869,valid
46863,47,-5.3044634,valid
46864,47,-2.6426084,valid
46865,47,-0.5770223,valid
46866,47,0.46754363,valid
46867,47,-0.12574525,valid
46868,47,-2.9149873,valid
46869,47,-2.9881525,valid
46870,47,-1.842648,valid
46871,47,-1.54121,valid
46872,47,-0.25610152,valid
46873,47,-2.3754756,valid
46874,47,-8.7014675,valid
46875,47,-4.9538016,valid
46876,47,-3.7780216,valid
46877,47,-4.36471,valid
46878,47,-2.4957907,valid
46879,47,-4.2033033,valid
46880,47,-3.979477,valid
46881,47,-5.694637,valid
46882,47,-3.3197906,valid
46883,47,-5.46727,valid
46884,47,-3.625841,valid
46885,47,-1.3319501,valid
46886,47,-3.5874646,valid
46887,47,-3.3015099,valid
46888,47,-2.321616,valid
46889,47,-3.039743,valid
46890,47,-5.551135,valid
46891,47,0.08057637,valid
46892,47,-2.6184804,valid
46893,47,-0.8463245,valid
46894,47,-7.860214,valid
46895,47,-2.3874447,valid
46896,47,-0.24531683,valid
46897,47,-8.001824,valid
46898,47,-8.650439,valid
46899,47,-1.8147093,valid
46900,47,-2.2817376,valid
46901,47,-3.5047877,valid
46902,47,-0.45899153,valid
46903,47,-1.2612594,valid
46904,47,-3.8286002,valid
46905,47,-0.9015447,valid
46906,48,-2.5148213,valid
46907,48,-0.083521485,valid
46908,48,-6.859527,valid
46909,48,-3.1472216,valid
46910,48,-5.6354623,valid
46911,48,-5.697449,valid
46912,48,-1.2247394,valid
46913,48,-2.6596487,valid
46914,48,-1.7774316,valid
46915,48,-4.0980167,valid
46916,48,-2.3264463,valid
46917,48,-5.3580613,valid
46918,48,-1.2204564,valid
46919,48,-2.7797942,valid
46920,48,-1.900052,valid
46921,48,-2.5645804,valid
46922,48,-3.3292706,valid
46923,48,0.44311285,valid
46924,48,-1.0348841,valid
46925,48,-3.266811,valid
46926,48,0.866148,valid
46927,48,-0.28750372,valid
46928,48,-2.334193,valid
46929,48,-1.2526394,valid
46930,48,-2.6125467,valid
46931,48,-1.8786159,valid
46932,48,-3.9092982,valid
46933,48,-1.9161122,valid
46934,48,-1.0275519,valid
46935,48,-2.177045,valid
46936,48,-0.47413576,valid
46937,48,-0.3134028,valid
46938,48,-3.3558266,valid
46939,48,-2.2595255,valid
46940,48,-3.3548605,valid
46941,48,-7.1366606,valid
46942,48,-0.8755843,valid
46943,48,-1.4668256,valid
46944,48,-6.043345,valid
46945,48,-2.1899657,valid
46946,48,-3.8977897,valid
46947,48,-3.8232896,valid
46948,48,-4.2829843,valid
46949,48,0.1294288,valid
46950,48,-4.7664757,valid
46951,48,-0.65487856,valid
46952,48,-2.7084837,valid
46953,48,0.3272612,valid
46954,48,-3.9436023,valid
46955,48,-7.4739556,valid
46956,48,-1.1895738,valid
46957,48,-0.97287905,valid
46958,48,-1.8935513,valid
46959,48,-2.1407955,valid
46960,48,-4.0899687,valid
46961,48,-5.6380477,valid
46962,48,-2.5019853,valid
46963,48,-5.1697574,valid
46964,48,0.045888685,valid
46965,48,-2.4170926,valid
46966,48,-0.5326708,valid
46967,48,-5.604864,valid
46968,48,-6.4520545,valid
46969,48,-2.1777685,valid
46970,48,-0.41553983,valid
46971,48,-2.757993,valid
46972,48,-3.0277083,valid
46973,48,-4.198691,valid
46974,48,-2.3120673,valid
46975,48,-2.4551098,valid
46976,48,-1.2475563,valid
46977,48,-3.939347,valid
46978,48,-1.0062622,valid
46979,48,-0.8226333,valid
46980,48,-0.9593695,valid
46981,48,-2.5781875,valid
46982,48,-3.8245702,valid
46983,48,-0.56058836,valid
46984,48,-3.206324,valid
46985,48,-1.972814,valid
46986,48,-2.4921978,valid
46987,48,-0.0072508752,valid
46988,48,-4.9378324,valid
46989,48,-5.2054963,valid
46990,48,-3.2806227,valid
46991,48,-0.397583,valid
46992,48,-5.537427,valid
46993,48,-1.9209547,valid
46994,48,-2.7828665,valid
46995,48,-3.4473002,valid
46996,48,-0.25970206,valid
46997,48,-0.8656602,valid
46998,48,-0.7909081,valid
46999,48,-1.680474,valid
47000,48,-0.8240159,valid
47001,48,-1.1903542,valid
47002,48,-6.887313,valid
47003,48,-2.2165017,valid
47004,48,0.41405767,valid
47005,48,-2.2925727,valid
47006,48,-0.0712367,valid
47007,48,-1.3122993,valid
47008,48,-2.6547017,valid
47009,48,-2.282706,valid
47010,48,-5.7627206,valid
47011,48,-2.5557823,valid
47012,48,-3.723695,valid
47013,48,-1.0101794,valid
47014,48,-2.0510676,valid
47015,48,-7.35591,valid
47016,48,-2.8290482,valid
47017,48,-2.416961,valid
47018,48,-2.9233263,valid
47019,48,-1.143897,valid
47020,48,-3.1477263,valid
47021,48,-1.9882842,valid
47022,48,-0.9059613,valid
47023,48,-0.031268165,valid
47024,48,-0.10416835,valid
47025,48,-0.0004876554,valid
47026,48,-0.30034548,valid
47027,48,-1.1301646,valid
47028,48,0.43506205,valid
47029,48,-6.5977387,valid
47030,48,-6.408405,valid
47031,48,0.24227959,valid
47032,48,-4.1835074,valid
47033,48,-1.1304773,valid
47034,48,-2.479362,valid
47035,48,-1.1203847,valid
47036,48,-0.7110752,valid
47037,48,-3.7427418,valid
47038,48,-4.128883,valid
47039,48,-1.9395063,valid
47040,48,-2.0797865,valid
47041,48,-3.2665942,valid
47042,48,0.3457539,valid
47043,48,-3.1222398,valid
47044,48,0.3317767,valid
47045,48,-3.242491,valid
47046,48,-1.3948244,valid
47047,48,-4.361123,valid
47048,48,0.76641047,valid
47049,48,-3.7620962,valid
47050,48,-0.5606191,valid
47051,48,0.31127632,valid
47052,48,-4.8520703,valid
47053,48,-6.1801605,valid
47054,48,-3.812445,valid
47055,48,0.051124953,valid
47056,48,-3.3722932,valid
47057,48,-0.7813664,valid
47058,48,-2.5890608,valid
47059,48,-2.5209491,valid
47060,48,0.11958026,valid
47061,48,-3.283991,valid
47062,48,0.31960043,valid
47063,48,-0.44054428,valid
47064,48,-1.3978474,valid
47065,48,-5.313071,valid
47066,48,-0.8392371,valid
47067,48,-1.1879445,valid
47068,48,-1.4556882,valid
47069,48,-2.784774,valid
47070,48,0.051651083,valid
47071,48,-1.961829,valid
47072,48,0.5105717,valid
47073,48,-1.5274559,valid
47074,48,-2.9015605,valid
47075,48,-8.274467,valid
47076,48,-1.7704678,valid
47077,48,-6.0479293,valid
47078,48,-6.7889867,valid
47079,48,-1.7543515,valid
47080,48,-6.727275,valid
47081,48,-5.8532944,valid
47082,48,-3.9584422,valid
47083,48,-4.9715433,valid
47084,48,-5.353963,valid
47085,48,-3.4805837,valid
47086,48,-2.681934,valid
47087,48,-0.9189743,valid
47088,48,-4.8030577,valid
47089,48,-1.2741871,valid
47090,48,-0.07664384,valid
47091,48,-1.8202205,valid
47092,48,-3.5645678,valid
47093,48,-3.3361099,valid
47094,48,-2.0071168,valid
47095,48,-3.809251,valid
47096,48,-4.216735,valid
47097,48,-1.8399777,valid
47098,48,-7.406392,valid
47099,48,-3.4309802,valid
47100,48,-7.994958,valid
47101,48,-0.09716372,valid
47102,48,-4.243336,valid
47103,48,0.046560653,valid
47104,48,-2.4065425,valid
47105,48,-0.41958383,valid
47106,48,-2.2668846,valid
47107,48,-4.668945,valid
47108,48,-4.5845957,valid
47109,48,-0.9230504,valid
47110,48,-6.6198187,valid
47111,48,-1.9969693,valid
47112,48,-2.291415,valid
47113,48,-0.8263276,valid
47114,48,-5.498873,valid
47115,48,-1.5705479,valid
47116,48,-4.195349,valid
47117,48,-1.4968853,valid
47118,48,-2.9616132,valid
47119,48,-3.6391175,valid
47120,48,-2.6880352,valid
47121,48,0.2506745,valid
47122,48,-2.610694,valid
47123,48,-2.1769776,valid
47124,48,-4.391786,valid
47125,48,0.56694746,valid
47126,48,-3.4756176,valid
47127,48,-5.06151,valid
47128,48,-0.1415945,valid
47129,48,-2.973623,valid
47130,48,-0.95806694,valid
47131,48,-3.9436023,valid
47132,48,-2.0681658,valid
47133,48,-2.703696,valid
47134,48,-3.1439278,valid
47135,48,-1.1657856,valid
47136,48,-1.594379,valid
47137,48,-3.811147,valid
47138,48,-1.5422852,valid
47139,48,-2.4992855,valid
47140,48,-4.5511413,valid
47141,48,-2.574594,valid
47142,48,-3.503476,valid
47143,48,-0.0015029907,valid
47144,48,-3.4420192,valid
47145,48,-3.6686957,valid
47146,48,-4.278154,valid
47147,48,-2.6487758,valid
47148,48,-0.41233796,valid
47149,48,-3.6051881,valid
47150,48,-2.6089003,valid
47151,48,-3.3605618,valid
47152,48,-2.7385178,valid
47153,48,-3.022402,valid
47154,48,-3.4045649,valid
47155,48,-2.091676,valid
47156,48,-7.653086,valid
47157,48,-3.6652868,valid
47158,48,-0.8581496,valid
47159,48,-0.27062023,valid
47160,48,-6.8585186,valid
47161,48,-1.8139373,valid
47162,48,-2.8620722,valid
47163,48,-2.6985633,valid
47164,48,-1.0114695,valid
47165,48,-3.5180862,valid
47166,48,-3.7386074,valid
47167,48,-2.4614713,valid
47168,48,-1.8502324,valid
47169,48,-1.599505,valid
47170,48,-3.9381235,valid
47171,48,0.32541054,valid
47172,48,-2.7495325,valid
47173,48,0.30930138,valid
47174,48,-9.490207,valid
47175,48,-7.2008195,valid
47176,48,-3.2691357,valid
47177,48,-6.125471,valid
47178,48,0.52883506,valid
47179,48,-0.49418992,valid
47180,48,-6.7587714,valid
47181,48,-8.4176,valid
47182,48,-3.5684087,valid
47183,48,-2.7491524,valid
47184,48,-5.9739447,valid
47185,48,-5.2857757,valid
47186,48,-5.733482,valid
47187,48,0.93707514,valid
47188,48,-2.1653616,valid
47189,48,-4.821956,valid
47190,48,-0.3386802,valid
47191,48,0.699291,valid
47192,48,-2.309687,valid
47193,48,-3.1132212,valid
47194,48,-4.3844686,valid
47195,48,-3.396427,valid
47196,48,-4.9898047,valid
47197,48,-4.6001215,valid
47198,48,-2.2495382,valid
47199,48,0.003711149,valid
47200,48,-6.316829,valid
47201,48,-4.2811933,valid
47202,48,-4.114106,valid
47203,48,-3.969978,valid
47204,48,0.8073833,valid
47205,48,-5.155905,valid
47206,48,-1.4080148,valid
47207,48,-5.2632976,valid
47208,48,-0.76965237,valid
47209,48,-2.2876086,valid
47210,48,-0.6993962,valid
47211,48,-2.4126525,valid
47212,48,-1.4049683,valid
47213,48,-1.2829739,valid
47214,48,-5.571312,valid
47215,48,-6.190764,valid
47216,48,-1.3650069,valid
47217,48,-1.860314,valid
47218,48,-1.7707986,valid
47219,48,-3.0932276,valid
47220,48,-3.4255097,valid
47221,48,-5.3707423,valid
47222,48,-5.389357,valid
47223,48,-3.3389075,valid
47224,48,-1.1567985,valid
47225,48,-3.0883906,valid
47226,48,-3.299853,valid
47227,48,-9.102248,valid
47228,48,-2.174064,valid
47229,48,-4.372788,valid
47230,48,-0.4139487,valid
47231,48,-1.3156195,valid
47232,48,-6.232929,valid
47233,48,-2.3259356,valid
47234,48,-6.337421,valid
47235,48,-4.863122,valid
47236,48,-4.388508,valid
47237,48,-2.2885456,valid
47238,48,-3.9436023,valid
47239,48,-2.0142221,valid
47240,48,-1.5611275,valid
47241,48,-0.20363963,valid
47242,48,-1.5436283,valid
47243,48,-1.5593469,valid
47244,48,-1.8008791,valid
47245,48,-1.7783172,valid
47246,48,-0.77047443,valid
47247,48,-2.201454,valid
47248,48,-3.8331475,valid
47249,48,-7.966469,valid
47250,48,-2.9294705,valid
47251,48,-0.75613713,valid
47252,48,-5.574678,valid
47253,48,-2.215968,valid
47254,48,-2.405718,valid
47255,48,-5.129393,valid
47256,48,-2.696761,valid
47257,48,-4.424375,valid
47258,48,-4.2933764,valid
47259,48,-4.1717496,valid
47260,48,-1.9113426,valid
47261,48,-1.5805483,valid
47262,48,0.07054537,valid
47263,48,-2.202583,valid
47264,48,-5.1559463,valid
47265,48,-0.91474235,valid
47266,48,-1.2943151,valid
47267,48,-5.8532944,valid
47268,48,-0.6127393,valid
47269,48,-3.9436023,valid
47270,48,-1.2298975,valid
47271,48,-1.1372404,valid
47272,48,-0.45548457,valid
47273,48,0.7254902,valid
47274,48,-2.1237342,valid
47275,48,-6.700355,valid
47276,48,-0.5370276,valid
47277,48,-4.8200583,valid
47278,48,-3.0228107,valid
47279,48,-9.308115,valid
47280,48,-9.129753,valid
47281,48,-3.8500183,valid
47282,48,-5.050085,valid
47283,48,-1.5553521,valid
47284,48,-3.5750675,valid
47285,48,0.15878204,valid
47286,48,-2.9985135,valid
47287,48,-3.6997683,valid
47288,48,-0.47077745,valid
47289,48,-3.314494,valid
47290,48,-1.7248755,valid
47291,48,-4.6970215,valid
47292,48,-1.86855,valid
47293,48,-8.438242,valid
47294,48,-4.1989226,valid
47295,48,-4.191788,valid
47296,48,-3.3684123,valid
47297,48,-4.7323527,valid
47298,48,-0.4482402,valid
47299,48,-4.7387238,valid
47300,48,-0.2047534,valid
47301,48,-1.1392839,valid
47302,48,-1.4053848,valid
47303,48,-0.69389474,valid
47304,48,-3.2436497,valid
47305,48,-5.868405,valid
47306,48,-1.883668,valid
47307,48,-5.742327,valid
47308,48,-3.0630078,valid
47309,48,-0.6647874,valid
47310,48,-5.4156313,valid
47311,48,-0.31959012,valid
47312,48,-5.2238584,valid
47313,48,-3.792127,valid
47314,48,-6.262197,valid
47315,48,-0.42011672,valid
47316,48,-4.5133796,valid
47317,48,-0.64047694,valid
47318,48,-1.6879017,valid
47319,48,-0.8551259,valid
47320,48,-0.48057842,valid
47321,48,-1.0688893,valid
47322,48,-0.52555746,valid
47323,48,-2.3027399,valid
47324,48,-0.8435843,valid
47325,48,-1.8684118,valid
47326,48,-0.700317,valid
47327,48,-1.269545,valid
47328,48,0.046999104,valid
47329,48,-1.9743679,valid
47330,48,-2.1288996,valid
47331,48,-2.1528618,valid
47332,48,-4.0243154,valid
47333,48,-4.2081594,valid
47334,48,-2.7533712,valid
47335,48,-1.6200801,valid
47336,48,-2.1604648,valid
47337,48,-2.0916593,valid
47338,48,-0.5127882,valid
47339,48,-2.2885907,valid
47340,48,-7.0589814,valid
47341,48,-3.525161,valid
47342,48,-3.9328368,valid
47343,48,-6.197807,valid
47344,48,-3.9436023,valid
47345,48,-3.4135962,valid
47346,48,-5.17775,valid
47347,48,-4.555104,valid
47348,48,-2.6959646,valid
47349,48,1.1690459,valid
47350,48,-0.054428652,valid
47351,48,-7.2510853,valid
47352,48,0.1537494,valid
47353,48,-9.021603,valid
47354,48,-3.5351577,valid
47355,48,-1.5920877,valid
47356,48,-1.9333376,valid
47357,48,-8.20563,valid
47358,48,-3.5895803,valid
47359,48,-0.6809338,valid
47360,48,-3.1621423,valid
47361,48,0.97804785,valid
47362,48,-0.24529636,valid
47363,48,-2.0828063,valid
47364,48,-3.3580935,valid
47365,48,-4.1477876,valid
47366,48,-0.418841,valid
47367,48,-3.978061,valid
47368,48,-1.911134,valid
47369,48,-2.033276,valid
47370,48,-4.726028,valid
47371,48,-3.1767168,valid
47372,48,-1.9714632,valid
47373,48,-0.56178945,valid
47374,48,-1.2546282,valid
47375,48,-3.8503666,valid
47376,48,-4.6630545,valid
47377,48,-4.9926224,valid
47378,48,-2.3986855,valid
47379,48,-0.6710738,valid
47380,48,-3.3631313,valid
47381,48,-4.760943,valid
47382,48,-4.582362,valid
47383,48,-6.031841,valid
47384,48,-2.3803685,valid
47385,48,-2.3188543,valid
47386,48,-2.1553657,valid
47387,48,-1.1171185,valid
47388,48,-1.423502,valid
47389,48,-2.3620496,valid
47390,48,-3.2268298,valid
47391,48,-1.4924971,valid
47392,48,-3.0259197,valid
47393,48,-5.0351686,valid
47394,48,-1.1859367,valid
47395,48,-0.853115,valid
47396,48,-0.28263372,valid
47397,48,-2.445343,valid
47398,48,-3.7992368,valid
47399,48,-3.022647,valid
47400,48,-2.7586918,valid
47401,48,-2.0167553,valid
47402,48,-3.1517236,valid
47403,48,-2.992564,valid
47404,48,-5.2321877,valid
47405,48,-0.20034805,valid
47406,48,-4.496204,valid
47407,48,-1.5055771,valid
47408,48,-0.9162848,valid
47409,48,-1.5745506,valid
47410,48,-3.1388125,valid
47411,48,-0.7811606,valid
47412,48,0.42726952,valid
47413,48,-1.1973807,valid
47414,48,-3.952543,valid
47415,48,-5.3635287,valid
47416,48,-1.3447727,valid
47417,48,-2.462561,valid
47418,48,-4.821383,valid
47419,48,-0.7707599,valid
47420,48,-6.3895226,valid
47421,48,-4.9461093,valid
47422,48,-3.557557,valid
47423,48,-6.369497,valid
47424,48,-0.23604664,valid
47425,48,-0.4386304,valid
47426,48,-1.7996626,valid
47427,48,-6.8392663,valid
47428,48,-4.22906,valid
47429,48,-2.882605,valid
47430,48,-3.552441,valid
47431,48,-1.7568885,valid
47432,48,-1.7677076,valid
47433,48,-1.6055448,valid
47434,48,-0.8731336,valid
47435,48,-2.597639,valid
47436,48,-2.1894033,valid
47437,48,-1.1548957,valid
47438,48,-4.3356743,valid
47439,48,-1.3057147,valid
47440,48,-1.2038273,valid
47441,48,-3.6651165,valid
47442,48,-1.1465913,valid
47443,48,-1.7525167,valid
47444,48,-3.245126,valid
47445,48,-3.4973533,valid
47446,48,-4.5435863,valid
47447,48,-1.1923604,valid
47448,48,-2.7084837,valid
47449,48,0.09352427,valid
47450,48,-2.4503095,valid
47451,48,0.056728013,valid
47452,48,-0.09500166,valid
47453,48,-3.4845035,valid
47454,48,-5.693703,valid
47455,48,-4.765405,valid
47456,48,-2.215023,valid
47457,48,-3.8290238,valid
47458,48,-2.3978775,valid
47459,48,-1.5411322,valid
47460,48,-0.3727158,valid
47461,48,-1.8325654,valid
47462,48,0.013316892,valid
47463,48,0.61195576,valid
47464,48,-3.528498,valid
47465,48,-1.8096274,valid
47466,48,-3.611757,valid
47467,48,-0.9311971,valid
47468,48,-0.12596129,valid
47469,48,-6.895094,valid
47470,48,-1.7257158,valid
47471,48,-3.4940019,valid
47472,48,-1.4732891,valid
47473,48,-3.4014919,valid
47474,48,-0.8221974,valid
47475,48,1.6684551,valid
47476,48,-0.8241218,valid
47477,48,-0.17490909,valid
47478,48,-2.9742496,valid
47479,48,-0.38867506,valid
47480,48,-3.4291785,valid
47481,48,-0.7337711,valid
47482,48,-6.744484,valid
47483,48,-2.3967106,valid
47484,48,-0.49850765,valid
47485,48,-4.2077904,valid
47486,48,0.48079717,valid
47487,48,-0.3172115,valid
47488,48,-1.1119941,valid
47489,48,-1.0003908,valid
47490,48,-1.1359315,valid
47491,48,-3.128578,valid
47492,48,-2.6771157,valid
47493,48,-3.9954913,valid
47494,48,-2.3443718,valid
47495,48,-5.1345534,valid
47496,48,-1.3145866,valid
47497,48,-2.834745,valid
47498,48,-0.9346939,valid
47499,48,-0.17355618,valid
47500,48,-3.2537887,valid
47501,48,-2.147831,valid
47502,48,0.43028516,valid
47503,48,-3.0470335,valid
47504,48,-1.313231,valid
47505,48,-0.36333472,valid
47506,48,-2.1431692,valid
47507,48,-3.7971244,valid
47508,48,0.45847106,valid
47509,48,0.5105717,valid
47510,48,-6.140936,valid
47511,48,-2.560558,valid
47512,48,-0.30353475,valid
47513,48,-9.039083,valid
47514,48,-5.557862,valid
47515,48,-1.1011926,valid
47516,48,-3.7773025,valid
47517,48,-3.4661715,valid
47518,48,-3.0162401,valid
47519,48,-5.692847,valid
47520,48,-3.5782182,valid
47521,48,-1.3822421,valid
47522,48,-4.5890713,valid
47523,48,-5.5419593,valid
47524,48,-2.535807,valid
47525,48,-5.3500266,valid
47526,48,-6.0267453,valid
47527,48,-1.5843711,valid
47528,48,-2.961621,valid
47529,48,-0.8198252,valid
47530,48,-0.8287435,valid
47531,48,-1.2157528,valid
47532,48,-7.4972486,valid
47533,48,-5.385643,valid
47534,48,-0.8234663,valid
47535,48,-2.5775514,valid
47536,48,-2.562331,valid
47537,48,-2.9967349,valid
47538,48,-3.1442168,valid
47539,48,-5.6081586,valid
47540,48,-1.8690368,valid
47541,48,-3.3548605,valid
47542,48,0.1867702,valid
47543,48,-1.0725129,valid
47544,48,-3.6716712,valid
47545,48,-0.69993097,valid
47546,48,-0.17853364,valid
47547,48,-4.067788,valid
47548,48,-0.858692,valid
47549,48,-2.1588004,valid
47550,48,-1.5262852,valid
47551,48,-4.7157807,valid
47552,48,-4.068299,valid
47553,48,-2.8821385,valid
47554,48,-2.1697834,valid
47555,48,0.044852264,valid
47556,48,-3.1071308,valid
47557,48,-2.1292148,valid
47558,48,-4.09853,valid
47559,48,-5.003037,valid
47560,48,-4.5425053,valid
47561,48,-4.3783207,valid
47562,48,-1.5451922,valid
47563,48,-0.6708198,valid
47564,48,-2.2375767,valid
47565,48,-2.1743443,valid
47566,48,-1.1545208,valid
47567,48,-5.2143397,valid
47568,48,-4.4177732,valid
47569,48,-5.482862,valid
47570,48,-2.9156206,valid
47571,48,-3.4508812,valid
47572,48,-0.6207702,valid
47573,48,-0.70406854,valid
47574,48,-1.4733264,valid
47575,48,-2.4991434,valid
47576,48,-5.394657,valid
47577,48,-6.501714,valid
47578,48,-0.39074916,valid
47579,48,0.18850148,valid
47580,48,-2.3899035,valid
47581,48,-0.2405692,valid
47582,48,-8.0210285,valid
47583,48,-4.9043574,valid
47584,48,0.068162926,valid
47585,48,-0.68262446,valid
47586,48,-5.3851213,valid
47587,48,-1.5721749,valid
47588,48,-5.575062,valid
47589,48,-1.2856935,valid
47590,48,0.7248438,valid
47591,48,-4.8147807,valid
47592,48,-2.182211,valid
47593,48,-8.165222,valid
47594,48,-7.5800486,valid
47595,48,-1.1340177,valid
47596,48,-2.1207242,valid
47597,48,-4.3742695,valid
47598,48,-2.147548,valid
47599,48,-5.841185,valid
47600,48,-2.8890383,valid
47601,48,-3.5650434,valid
47602,48,-1.0787386,valid
47603,48,-5.745277,valid
47604,48,-4.119994,valid
47605,48,-2.0501153,valid
47606,48,-5.178614,valid
47607,48,-2.863556,valid
47608,48,-3.058862,valid
47609,48,-2.740763,valid
47610,48,-0.3757643,valid
47611,48,-6.8380775,valid
47612,48,-0.44584653,valid
47613,48,-2.6480677,valid
47614,48,-3.4776006,valid
47615,48,-5.9716263,valid
47616,48,-1.8570515,valid
47617,48,-4.520064,valid
47618,48,-3.440024,valid
47619,48,-0.8860947,valid
47620,48,-1.2082183,valid
47621,48,-0.52059555,valid
47622,48,-2.8555832,valid
47623,48,-0.046467684,valid
47624,48,-4.4531074,valid
47625,48,-6.275605,valid
47626,48,-5.812139,valid
47627,48,-2.0180962,valid
47628,48,-1.9270734,valid
47629,48,-3.041242,valid
47630,48,-4.5724473,valid
47631,48,-2.486671,valid
47632,48,-0.62407076,valid
47633,48,-2.496158,valid
47634,48,-4.1778855,valid
47635,48,-2.7359674,valid
47636,48,-0.0795696,valid
47637,48,-1.5352203,valid
47638,48,-1.4277768,valid
47639,48,-3.4999022,valid
47640,48,-2.9114873,valid
47641,48,-2.3619344,valid
47642,48,-1.3445921,valid
47643,48,-0.5627991,valid
47644,48,-3.0665019,valid
47645,48,-2.9344091,valid
47646,48,-5.137467,valid
47647,48,-3.9789464,valid
47648,48,-1.4229096,valid
47649,48,-6.8938847,valid
47650,48,-4.7142706,valid
47651,48,-3.4937932,valid
47652,48,-1.5580063,valid
47653,48,-5.077941,valid
47654,48,-0.018960975,valid
47655,48,-0.8454903,valid
47656,48,-4.4544787,valid
47657,48,-3.5316844,valid
47658,48,-1.909435,valid
47659,48,-1.1249713,valid
47660,48,-7.156144,valid
47661,48,-7.4911904,valid
47662,48,-0.87469256,valid
47663,48,-1.4014446,valid
47664,48,-6.565532,valid
47665,48,-0.33131725,valid
47666,48,-0.30445868,valid
47667,48,-3.7674255,valid
47668,48,-2.9419625,valid
47669,48,-7.7821045,valid
47670,48,-1.3143042,valid
47671,48,-1.9246663,valid
47672,48,-3.4843504,valid
47673,48,0.06502389,valid
47674,48,-1.1258144,valid
47675,48,-3.1171768,valid
47676,48,-0.4338871,valid
47677,48,-0.13548204,valid
47678,48,-0.09329128,valid
47679,48,-4.750459,valid
47680,48,-3.4445336,valid
47681,48,0.024377875,valid
47682,48,-2.9099638,valid
47683,48,-5.430922,valid
47684,48,-1.8105011,valid
47685,48,-3.648126,valid
47686,48,-1.254878,valid
47687,48,-0.44869915,valid
47688,48,-0.24205199,valid
47689,48,-1.1950946,valid
47690,48,-1.1431098,valid
47691,48,-3.0610826,valid
47692,48,-0.44389403,valid
47693,48,-3.8899024,valid
47694,48,-2.3332534,valid
47695,48,-1.8285354,valid
47696,48,-6.1455493,valid
47697,48,-8.9251,valid
47698,48,-1.1098773,valid
47699,48,-4.5703664,valid
47700,48,-5.1981883,valid
47701,48,-5.1826496,valid
47702,48,-3.3897574,valid
47703,48,-3.846516,valid
47704,48,0.016121738,valid
47705,48,-0.40831777,valid
47706,48,-4.579012,valid
47707,48,-5.5007157,valid
47708,48,-6.8122697,valid
